id,name,type,lat,lon,city,district,pincode
395733420,"Ayurvedic Hospital",hospital,13.6800047,79.350315,,,
395733450,Unknown,hospital,13.681619,79.3466609,,,
1251221123,"Rishi Valley Rural Health Center",hospital,13.6417645,78.4526879,,,
1399499308,"Government Hospital",hospital,15.7704779,77.4786118,,"Kurnool",518360
1474022647,"Ramchandra Reddy Hospital",hospital,14.4532439,79.9869999,,"Sri Potti Sriramulu Nellore",524001
1474046817,"Visakha Homeo Clinic",hospital,17.7224616,83.3094001,,,
1474440233,"Nikitha Hospital",hospital,17.7426752,83.3145614,,"Visakhapatnam",530013
1803920200,"SHKVPB Hospital",hospital,16.3558221,80.5024478,,,
1921954345,Unknown,hospital,15.9706267,80.6063695,,,
1927935880,"PHC,Kapileswarapuram",hospital,16.3234628,80.8645865,,"East Godavari",533309
2012808898,"Aruna Hospital",hospital,16.9936982,81.77651,"Rajahmundry","East Godavari",533101
2043671719,Unknown,hospital,15.782621,80.3057352,,,
2059310057,Unknown,hospital,15.7808832,80.3061199,,,
2059312906,"Chakravarthi Clinic",hospital,15.7814958,80.3057942,,,
2059312907,Unknown,hospital,15.7823579,80.3057591,,,
2059312908,Unknown,hospital,15.7822563,80.3058624,,,
2059372142,Unknown,hospital,15.7855884,80.3057792,,,
2331669857,"Lakshmi Hoapital",hospital,16.5131813,80.6642834,,,
2332948097,"pjs",hospital,16.8092249,81.5419208,,,
2332948921,"Padmaja Hospital - Seethammadhara",hospital,17.7436298,83.3146125,,"Visakhapatnam",530013
2332958446,"Government hospital",hospital,17.0704241,80.9836067,,,
2333136305,"sangamitra",hospital,15.4956512,80.0537608,,,
2392796964,"vijetha nursing home",hospital,15.5139042,80.0450924,,"Prakasam",523001
2444459615,"Old RIMS",hospital,14.4756969,78.8271089,,,
2450417028,"S.V.R.R.Hospital",hospital,13.643773,79.4075352,,,
2450419098,"SVIMS",hospital,13.642478,79.4053484,,,
2450419099,"SVIMS",hospital,13.642574,79.4064279,,,
2584526439,"General Hospital",hospital,14.1632849,77.8113596,,,
2600873707,"American Hospital",hospital,16.5049086,80.6308521,"Vijayawada",,520002
2710777723,"rao gari clinic",hospital,16.5838705,81.3862357,,,
2745116892,Unknown,hospital,16.571957,82.002992,,,
2790254280,"Uma Devi Hospital",hospital,16.5868473,82.0076599,,,
2790256731,"Area Hospital,Amalapuram",hospital,16.5875812,82.0085853,,"East Godavari",533201
2845696133,"PVR hospetal",hospital,13.2218484,79.0999566,,,
2845696146,"milatry hospetal",hospital,13.2099296,79.0993227,,,
3076334664,"Michel Hospital",hospital,16.9789629,81.7839492,,,
3076334665,"Dr.Prasad Skin & Sugar Hospital",hospital,16.9792438,81.7836834,,"East Godavari",533101
3076334666,"Surya Hospital",hospital,16.9796372,81.7839251,,"East Godavari",533101
3076334667,"Homeopati Dispensary",hospital,16.9852111,81.7811752,,,
3076334668,"Gurunath Memorial Hospital",hospital,16.9875104,81.7810427,,,
3076334669,"Sri Sai Ram Hospital",hospital,16.987684,81.7808699,,,
3076334670,"Raja Hospitals",hospital,16.9920558,81.7758982,,,
3076334671,"Aravindam Orthopaedic and Physiotherapy Centre",hospital,16.9921708,81.7757661,,"East Godavari",533101
3076334672,"Sri Ramya Ent Hospital",hospital,16.9924705,81.7759644,,,
3076334673,"Sri Satya Nursing Home",hospital,16.9928224,81.7770454,,"East Godavari",533101
3076334674,"Vishwanadha Eye and Maternity Hospital",hospital,16.9933206,81.7741381,,"East Godavari",533101
3076334675,"Lakshmi Orthopedic Hospital",hospital,16.993323,81.7756763,,,
3076334676,"Milinium Homeo Pati",hospital,16.9935196,81.7755253,,,
3076334678,"Sri Sanjivi Hospital",hospital,16.9938604,81.7738491,,,
3076334679,"Kakinada Dr.Basavayya Ayurveda Hospital",hospital,16.9940501,81.7761413,,,
3076334680,"Ambika Eye Hospital",hospital,16.9945621,81.77304,,,
3076334681,"Patanjali Chikistsalayam & Arogya Seva Kendram",hospital,16.9946426,81.7764695,,,
3076334682,"Sudharshan Ayurvedic Hospital",hospital,16.994747,81.7754102,,,
3076334683,"Vamshi Krishna Hospital",hospital,16.9947588,81.772404,,,
3076334684,"Srinivasa Hospitals",hospital,16.9948357,81.7717596,,,
3076334685,"Karunasri Hospital",hospital,16.9953264,81.7769949,"rajahmundry","East Godavari",533101
3076334686,"Aruna Homeo Hospital",hospital,16.9953686,81.7725676,,,
3076334687,"People's Hospital",hospital,16.9956227,81.8057547,,,
3076334688,"Ashwini Hospital",hospital,16.9956305,81.7713659,,,
3076334689,"Bhavan Hospital",hospital,16.995976,81.777822,,,
3076334690,"Bharat Nursing Home",hospital,16.9961753,81.7720727,,,
3076334691,"Eye Clinic",hospital,16.9968616,81.7783235,,,
3076334692,"Sri Hospital",hospital,16.9978645,81.7825339,,,
3076334693,"Rammohan Primary Health Centre",hospital,16.9979724,81.7827967,,,
3076334694,"Venkatram Nursing Home",hospital,16.99817,81.7753038,,,
3076334695,"Amma Hospital",hospital,16.9982929,81.8025949,,,
3076334696,"Postal Dispencary",hospital,16.9983393,81.7717968,,,
3076334697,"Aparna Nursing Home",hospital,16.9987228,81.7761735,,,
3076334698,"Municipal Corporation Of Rajahmudnry Dispensary",hospital,16.9989094,81.7699384,,,
3076334699,"Esi Dispencary",hospital,17.000766,81.7747698,,,
3076334700,"Municipal Corporaion Homeopati Dispensary",hospital,17.0009852,81.7961117,,,
3076334701,"Adarsh Hospital",hospital,17.0010004,81.7953068,,"East Godavari",533103
3076334702,"Dangeti Narayanaswamy Memorial Metarnity & General Hospital",hospital,17.0014059,81.7761625,,,
3076334703,"Sridhar Nursing Home",hospital,17.0016775,81.7799074,,,
3076334704,"Urban Health Centre, Ambedkarnagar",hospital,17.0020893,81.7839046,,"East Godavari",533101
3076334705,"Ayurveda Vydyashala",hospital,17.0022068,81.7684565,,,
3076334706,"Praja Vaidhyasala",hospital,17.0026016,81.775522,,,
3076334707,"Sri Maruti Nursing Home",hospital,17.002669,81.7824868,,,
3076334708,"Abhi Talli Pilla Asupatri",hospital,17.0029054,81.7843096,,,
3076334709,"Sri Srinivasa Clinic",hospital,17.0030845,81.7755068,,,
3076334711,"Vimalamma Hospital & Krishna Eye Hospital",hospital,17.0037246,81.7893841,,,
3076334712,"Sri Ramakrishna Mission Charitable Dispensary",hospital,17.0044276,81.7670061,,,
3076334713,"Pragati Hospital",hospital,17.0045361,81.7810717,,,
3076334714,"Vijaya Hopitals",hospital,17.0047609,81.7880749,,,
3076334715,"Municipal Corporation Dispensary",hospital,17.0049779,81.7803062,,,
3076334717,"Madhavi Nursing Home",hospital,17.004929,81.794898,,,
3076334718,"Dakshayani",hospital,17.0050427,81.7946801,,,
3076334719,"Sri Shanmukha Sri Rambabu Hospital",hospital,17.0051258,81.7677332,,,
3076334720,"Sri Vishnu Physiotherapy & Pain Relilf Centre",hospital,17.005944,81.7800133,,,
3076334721,"Rajyalakshmi Nursing Home",hospital,17.0052657,81.7815879,,,
3076334722,"Sri Ramya Sppech & Hearing Center",hospital,17.0053107,81.785263,,,
3076334723,"Kalyan Nursing Home",hospital,17.0054465,81.7860538,,,
3076334724,"Suguna Children Hospital",hospital,17.0055032,81.7814296,,,
3076334725,"Sri Hari Skin Hospital",hospital,17.0055417,81.7812038,,,
3076334726,"Sravanthi Hospital",hospital,17.0056313,81.7833072,,,
3076334727,"Gopala Krishna Eye Specialist",hospital,17.0056544,81.7827869,,,
3076334728,"Sri Venkateswara Hospitals",hospital,17.0056594,81.7688365,,"East Godavari",533101
3076334729,"Dr.gopi Eye Hospital",hospital,17.0056961,81.7828479,,,
3076334730,"Dr. A. Krishna Kumari",hospital,17.005774,81.7813827,,,
3076334731,"Sravani E.N.T. & Chest Hospital",hospital,17.0057948,81.7827961,,,
3076334732,"Anjana Ent Care",hospital,17.0058031,81.7819031,,,
3076341633,"Pradeep Diabatis Centre",hospital,17.0058899,81.7803053,,,
3076341634,"Dr. G.V. Gopal Sarma",hospital,17.0059084,81.7857103,,,
3076341635,"Raja Neuro And Multi Speciality Hospital Pvt Ltd",hospital,17.0059405,81.785379,,"East Godavari",533103
3076341636,"Navata Nursing Home",hospital,17.0059499,81.7880764,,,
3076341637,"Raja Emergency Hospital",hospital,17.0059927,81.7853972,,,
3076341640,"Sri Mani Orthopedic Hospital",hospital,17.0061496,81.7869819,,,
3076341641,"Swetha Hospital",hospital,17.0062208,81.7839957,,,
3076341642,"Rama Children Nursing Home",hospital,17.0063436,81.7816558,,,
3076341643,"Nest New Born Hospital",hospital,17.0063494,81.7814329,,,
3076341644,"American Neuro Hub Physiotherapy Hospital",hospital,17.0063963,81.7852228,,,
3076341645,"Sri Aditya Hospital",hospital,17.006296,81.7833831,,"East Godavari",533103
3076341646,"Surya Hospital - East Godavari",hospital,17.0065246,81.7866579,,"East Godavari",533103
3076341648,"Sri Surya Homeopathy Hospital",hospital,17.0066983,81.7849111,,,
3076341649,"Vijaya Bharti Chest Institute",hospital,17.0067393,81.795441,,,
3076341650,"Homeo Care International",hospital,17.006811,81.7811882,,,
3076341652,"Pragati Hospital",hospital,17.0068948,81.7861699,,,
3076341653,"Sita Gastro Entrology & Super Speciality Hospital",hospital,17.0069278,81.7880667,,,
3076341654,"Dr.vijaya Eye Hospital",hospital,17.0069568,81.7954634,,,
3076341655,"Sri Nanda Hospital",hospital,17.0070487,81.784046,,,
3076341656,"Vijetha Orthopedic Super Speciality Hospital",hospital,17.0070884,81.783762,,,
3076341657,"Suhasa Dental Multi Specialities Hospital",hospital,17.0070938,81.7867766,,,
3076341658,"Ushodaya E.n.t Hospital",hospital,17.0071781,81.7863515,,,
3076341659,"Sri Srinivasa Hospital",hospital,17.0071978,81.7907703,,,
3076341660,"Padma Madhavi Super Speciality Centre",hospital,17.0074179,81.7865652,,,
3076341662,"Sri Padma Madav Neuro Speciality Hospital",hospital,17.0074794,81.7862618,,,
3076341663,"Abhaya Emergency Centre",hospital,17.0074907,81.7943102,,"East Godavari",533103
3076341664,"Santi Ratna Ent Hospital",hospital,17.0075058,81.7861728,,,
3076341665,"Vakula Baby Child Hospital",hospital,17.0075257,81.7838677,,,
3076341666,"Horomnes Rjy Institute of Diabets & Endocrinology",hospital,17.0076208,81.7815055,,,
3076341667,"Nandam Hospital",hospital,17.0076219,81.7840521,,,
3076341668,"Bhavya Skin Hospital",hospital,17.0076233,81.7810271,,,
3076341669,"Sneha Hospital",hospital,17.007627,81.7871536,,,
3076341670,"Apex Hospital",hospital,17.007687,81.7912016,,,
3076341671,"Pavan Astma,t.b.and Chest Clinic",hospital,17.007689,81.7897388,,,
3076341672,"Sanjana Orthopaedic Hospital",hospital,17.0077123,81.7841309,,"East Godavari",533103
3076341673,"Coastal Cardiac And Maternity Centre",hospital,17.0077823,81.7838968,,"East Godavari",533103
3076341674,"Suraksha Emergency Hospital",hospital,17.0078054,81.7888635,,,
3076341675,"Manasa Hospital",hospital,17.0078288,81.7861115,,,
3076341676,"Srikanth Nursing Home",hospital,17.0080038,81.7895726,,,
3076341678,"Sridevi Cancer Nursing",hospital,17.0080643,81.7814609,,,
3076341679,"Siddharth Children & Maternity Hospital",hospital,17.008103,81.7755774,,"East Godavari",533101
3076341680,"Kandula Sai Diabaties Hospital",hospital,17.0081489,81.7829309,,,
3076341681,"Jaswanth Psychiatric Hospital",hospital,17.0081883,81.7852679,,,
3076341682,"Anurag Chest Hospital",hospital,17.0082199,81.7865372,,,
3076341683,"Hopes Hospital",hospital,17.0082244,81.7861912,,,
3076341684,"Nemani Kidny Centre",hospital,17.0082254,81.7863707,,,
3076341685,"Sreya Medical Speciality Centre",hospital,17.0083496,81.7815785,,"East Godavari",533103
3076341686,"Soujanya Hospita",hospital,17.0084072,81.7879144,,"East Godavari",533103
3076341687,"Navodaya Homeo Hospital",hospital,17.0084534,81.7758283,,,
3076341688,"Unani Dispensary",hospital,17.0085301,81.7748412,,,
3076341689,"Rajhmundry Hospitals",hospital,17.0086943,81.7810887,,,
3076341690,"Buddhudu Hospitals",hospital,17.0088498,81.7747867,,"East Godavari",533101
3076341691,"Sambamurthy Hospital for Nuero Surgeon",hospital,17.0093773,81.7872009,,,
3076341692,"Kranti Nursing Home",hospital,17.0105653,81.7726469,,"East Godavari",533104
3076341693,"Akkina Diabeties",hospital,17.0102148,81.7724541,,,
3076341694,"Amar Eye Hospital",hospital,17.0097411,81.7716741,,,
3076341695,"Aalapati Diabeties",hospital,17.01067,81.7723909,,,
3076341696,"Divya Hospital",hospital,17.0107453,81.7722214,,,
3076341697,"Kosuri Hospital",hospital,17.0108791,81.7759419,,,
3076341698,"Srinivasa Orthopedic Hospital",hospital,17.0109223,81.7705865,,,
3076341699,"Sri Nayana Hospital",hospital,17.0109608,81.7713333,,,
3076341700,"Royal Hospital",hospital,17.0108684,81.7729886,,"East Godavari",533104
3076341701,"Sri Poorna Primary Hospital",hospital,17.0110395,81.7909686,,,
3076341702,"Sree Latha Hospital",hospital,17.0110784,81.7717257,,"East Godavari",533104
3076341703,"Bommana Hospital",hospital,17.0109325,81.7733096,,,
3076341704,"Gangina Thalli Childern's Hospital",hospital,17.0112531,81.7719024,,"East Godavari",533104
3076341705,"Bhavathi Homeo Hospital",hospital,17.0116753,81.7722936,,,
3076341706,"Pothuri Skin & Hair Hospital",hospital,17.0121948,81.7718541,,,
3076341707,"Sarojini Dental Hospital",hospital,17.0124963,81.7718688,,,
3076341708,"Akira Eye Hospital",hospital,17.0131416,81.7716415,,"East Godavari",533104
3076341709,"Chunnilal Jaju Municipal Maternity Hospital",hospital,17.0134508,81.7726818,,,
3076341710,"Muncipal Corporation of Alopathi Hospital",hospital,17.0134786,81.7727676,,,
3076341711,"Swatantra Hospitals",hospital,17.0140744,81.7774286,,"East Godavari",533105
3076341712,"Dr. Allu Ramalingayya Homeo Hospital And College",hospital,17.0143021,81.7843141,,,
3076341713,"Vasu Hospital",hospital,17.0143276,81.7765732,,,
3076341714,"Dr.Chainulus Hospital and Anusha Critical Carecenter",hospital,17.0144747,81.7716019,,"East Godavari",533104
3076341715,"G S L Trust Cancer Hospital",hospital,17.0148228,81.776819,,,
3076341716,"Sri Rama Santhana Safalya Kendram",hospital,17.0150114,81.7811317,,,
3076341717,"Bhavani Nursing Home",hospital,17.0163942,81.7808306,,"East Godavari",533103
3076341718,"Mother Terissa Hospital",hospital,17.0173375,81.7729584,,,
3076341719,"Amrutha Hospitals",hospital,17.0178118,81.7752371,,,
3076341721,"Sri Saiteja Hospital",hospital,17.0188365,81.800639,,,
3076341722,"Sv Dattatreya Ayurvedha Hospitals",hospital,17.0192208,81.7741456,,,
3076341723,"District Hospital,Rajahmundry",hospital,17.0195969,81.7917809,,"East Godavari",533106
3076341724,"Urban Health Centre",hospital,17.0198394,81.7726437,,,
3076341725,"Goutami Eye Institute",hospital,17.0209427,81.7829255,,"East Godavari",533105
3076341726,"Ratna Mother & Child Hospital",hospital,17.0209627,81.774388,,,
3076341727,"Primary Health Centre",hospital,17.020972,81.7726002,,,
3076341729,"Chaitanya Nursing Home",hospital,17.0209835,81.7767428,"Rajahmundry","East Godavari",533105
3076341730,"Filaria Hospital",hospital,17.0215655,81.7839417,,,
3076341731,"Homeo Hospital",hospital,17.0218707,81.7946675,,,
3076341732,"Employee State Insurance Hospital",hospital,17.0223102,81.776799,,,
3076342033,"Dr.p.ramachandra Rao Orthopetic Center",hospital,17.0233664,81.7760646,,,
3076342034,"Harika Diabetes Centre",hospital,17.0233913,81.7757656,,,
3076342035,"Sarada Nursing Home",hospital,17.0240441,81.7826563,,,
3076342036,"Sushruta Nursing Home",hospital,17.0242996,81.7847058,,,
3076342037,"S.R. Hospitals",hospital,17.024538,81.7764279,,,
3076342038,"Sai Teja Hospital",hospital,17.0252764,81.8049384,,,
3076342039,"Sri Hospital",hospital,17.0261706,81.8056364,,,
3076342040,"Urban Health Centre, Anand Nagar",hospital,17.034771,81.7817019,,"East Godavari",533105
3076345360,"Geetha Mullapudi Superspeciality Dental Hospital",hospital,16.9941919,81.7758721,,"East Godavari",533101
3092022472,"Santhi Homoeo Clinic",hospital,15.1619769,77.3813452,"Guntakal",,515801
3265317980,"Jyothi Nursing Home",hospital,17.739081,83.3229595,,,
3544419024,Unknown,hospital,17.0078781,81.7925295,,,
3606914653,"Apollo hospitals",hospital,14.4383093,79.9927557,"Nellore",,524002
3641807907,"TTD Central Hospital",hospital,13.6423928,79.4209825,"Tirupati",,517501
3667366936,"Sarada Children Hospital",hospital,16.1189353,80.9386323,,,
3667866582,"Rajya Lakshmi Hospital",hospital,16.1156532,80.9340363,,,
3816616917,"Government General Hospital",hospital,15.4878222,80.0470868,"Ongole","PRAKASAM",523001
4172136518,"Primary care hospital",hospital,16.8440189,81.6887678,,,
4178853767,"Prasanthi Dental Clinic",hospital,14.1635698,77.8119611,,,
4178874409,"Dr Rao's Ayurveda&Yoga Centre",hospital,14.1539719,77.8110502,,,
4193108392,"municipal health centre",hospital,16.5429438,80.6136326,,,
4238854006,"Srinivasa hospital",hospital,15.5106195,80.0375001,,,523002
4242596694,"Durga",hospital,15.5050529,80.0299742,,,
4247981717,"Primary Health Center,Pedabondapalli",hospital,18.7513835,83.3732473,"pedabondapalli","Vizianagaram",535522
4267548789,"Durga Nursing Home",hospital,17.7362275,83.2713316,,,530008
4300123533,"ARAVIND EYE CARE CENTRE",hospital,14.4772826,78.8273311,,,
4314911526,"Government Hospital",hospital,18.6607794,84.3008022,,"Srikakulam",532201
4541095944,"Rama Hospitals",hospital,17.7375272,83.3071191,,"Visakhapatnam",530013
4568276771,"kalavathi hospital",hospital,17.7824442,83.2706719,,,
4568465189,"LV Prasad Eye Hospital",hospital,17.7568569,83.3309144,,"Visakhapatnam",530040
4585130457,"RV Srinu Gayathri Medical Shop",hospital,16.0773238,78.9136153,,,
4591335310,"Hospital",hospital,17.0688905,81.8745037,,,
4594101042,"Harinadh clinic",hospital,16.357883,80.5308101,,,
4635870145,"KIMS (formerly Queens NRI Hospital)",hospital,17.7404353,83.3080536,,"Visakhapatnam",530013
4639328935,"Venkataratnam hospital",hospital,16.8176991,81.527139,"Tadepalligudem",,534101
4662278230,"Government Hospital",hospital,14.6982401,76.8513762,"Rayadurg","Anantapur",515865
4779530466,"Kamakshi Care Multispeciality Hospital",hospital,15.8289434,80.3591136,"Chirala",,
4785553000,"GOVT.HOSPITAL PITHAPURAM",hospital,17.1079656,82.2496698,,,
4796666412,"Government Primary Hospital",hospital,18.6872123,83.9488338,"Hiramandalam","Srikakulam",532459
4799206480,"Sri Venkateshwara Nursing Hospital",hospital,17.7147802,83.307414,,,
4801326526,"Amulya Hospitals",hospital,17.7154685,83.3086985,"visakhapatnam",,530002
4896583363,"Kala Hospital",hospital,17.7288521,83.3056846,,"Visakhapatnam",530016
5030732983,"Sri Lakshmi Super Speciality Hospitals",hospital,16.3028914,80.4481909,,,
5036963303,"Manipal Super Specialty Hospital",hospital,16.484403,80.6168828,,"Krishna",522501
5073987044,"Government Area Hospital, Tuni",hospital,17.3550181,82.5406625,"Tuni","East Godavari",533401
5073997896,Unknown,hospital,17.3543381,82.5426611,"Tuni",,533401
5080788437,Unknown,hospital,17.6898203,83.2381269,,,
5080788438,Unknown,hospital,17.6894856,83.2381055,,,
5080788439,Unknown,hospital,17.6895392,83.2377058,,,
5080788440,Unknown,hospital,17.6894958,83.2369816,,,
5080788441,Unknown,hospital,17.689023,83.2363406,,,
5080788450,Unknown,hospital,17.6896287,83.236405,,,
5358202387,"Animals hospital",hospital,16.3973328,80.6243555,,,
5358841877,"Prabutva chiktsa kendram",hospital,16.3805033,80.65888,,,
5411450283,"Rural Development Trust Hospital",hospital,14.5125548,77.7717834,,,
5444428221,"Puvvada hospitl",hospital,16.2369317,80.0465096,,,
5444466023,"Krishna narshing home",hospital,16.2370884,80.0460165,,,522601
5444466024,"GBR hospital",hospital,16.2371688,80.0455151,,,
5444471521,"Dental hospital",hospital,16.2375546,80.0439506,,,
5444495027,"Pujita hospatal",hospital,16.2353515,80.0467121,,,
5444519721,"SAI TIRUMALA SUPER SPECIALITY HOSPATAL",hospital,16.2354577,80.0470138,,,
5444696321,"R.R.SUPERSPECIAlITY DENTAL HOSPITAl",hospital,16.2262238,80.0497111,,,
5444786523,"Harinadh thalli pillala hospital",hospital,16.2348531,80.0500588,,,522601
5445302242,"Abhaya Multispecialty Hospitals",hospital,16.479273,79.8947886,,"Guntur",522413
5445322027,"Dr Anji Reddy Multispeciality Hospitals Pvt Ltd",hospital,16.4787419,79.8936467,,"Guntur",522413
5445323322,"Palnadu Hospital",hospital,16.4800492,79.8917929,,"Guntur",522413
5445735523,"Konda Reddy Hospital",hospital,16.3971726,80.1508068,,,
5445761635,"MD Super Speciality dental clinic",hospital,16.2379964,80.0543307,,,
5445770329,"Apoorva hospital",hospital,16.395932,80.1507027,,,
5445773638,"Meghna Hospital",hospital,16.3961278,80.1511343,,"Guntur",522403
5445787721,"Jetty srinivasa rao hospital",hospital,16.3960215,80.1506745,,,
5446014921,"Kandapalli Children Hospital",hospital,16.2401059,80.0377587,,,
5447247522,"Dr.Kodela Sivaprasadarao Hospital",hospital,16.23827,80.0541775,,,
5447274321,"Marri Peddiah Hospital",hospital,16.2383053,80.0538773,,,
5489367680,Unknown,hospital,14.0230111,80.0881682,,,
5577103922,"K K Nursing Home",hospital,14.6789441,77.602921,,"Anantapur",515001
5640977623,"Lakshmi firstaid centre",hospital,16.4519968,80.609687,,,
5640989737,"Xerox",hospital,16.4626543,80.6176118,,,
5641015123,"Amma first aid center",hospital,16.4543877,80.6098436,,,
5641482325,"Venkateswara Medicals and Fancies",hospital,16.463059,80.6172565,,,
5798458939,"Dr. VJs Cosmetic Surgery& Hair Transplantation Centre",hospital,17.7236037,83.2984784,,,
5920916730,"Sri Devi Children's Hospital",hospital,14.9053993,78.0112076,"Tadipatri",,
6183032185,"Sri Vidya hospital",hospital,16.4799758,80.6162752,,,522501
6183059585,"Sri Sai diagnostics",hospital,16.4815832,80.6130132,,,522501
6202780696,"Usha Eye Hospital",hospital,16.4928039,80.6655392,,,
6204702087,"Hospital",hospital,16.5433645,81.5122084,,,
6207258187,"Venkata Homeo Hospital",hospital,16.5439347,81.5157417,,,
6207258188,"Skin Clinic",hospital,16.5368477,81.5160411,,,
6207293487,"Pallavi Hospital",hospital,16.5425659,81.5162,,"West Godavari",534201
6207604885,"Savitri Hospital",hospital,16.4872534,80.6786121,,,
6219653765,"Annapurna Hospitals",hospital,17.0190237,81.7757004,"Rajahmundry",,533104
6293986147,"Maxivision",hospital,16.4985321,80.6551523,,,
6308256215,Unknown,hospital,17.0061239,81.795246,,,
6317961521,"ZPPH School",hospital,16.5881396,81.4526034,"Undi",,534199
6576960278,"Arogyavaram Medical Centre",hospital,13.5975792,78.5303271,,,
6628808944,"St. Joseph's Hospital",hospital,17.7113427,83.3120581,,"Visakhapatnam",530002
6628820476,"shantiniketan mental health centre",hospital,17.710893,83.3118425,,,
6628861067,"Mycure hospital",hospital,17.7120173,83.3146963,,,
6628946789,"Surya skin care",hospital,17.7141226,83.3143316,,,
6629033364,"Krishna Hospital",hospital,17.7100754,83.3109627,,"Visakhapatnam",530002
6629035082,"Aaradhya fertility centre",hospital,17.7149198,83.3128724,,,
6629036947,"Sagar Durga Hospital",hospital,17.7086688,83.3109667,,"Visakhapatnam",530002
6629071967,"Shri Venkataramana Hospital",hospital,17.7090399,83.3111357,,"Visakhapatnam",530002
6629428979,"ABC hospital",hospital,17.7070739,83.3090178,,,
6629457613,"Apex hospital",hospital,17.7075645,83.3089749,,,
6629460182,"Usa hospital",hospital,17.7078558,83.3087882,,,
6635493113,"Simhadri Hospital",hospital,17.7082343,83.3104939,,"Visakhapatnam",530002
6635506599,"Apollow pharmacy",hospital,17.7082036,83.3099146,,,
6635515144,"Nature cure hospital",hospital,17.7076415,83.3111377,,,
6635545548,"Life  medical centre",hospital,17.7076108,83.308198,,,
6635549621,"Doctors care medical centre",hospital,17.7079072,83.3093781,,,
6635561459,"Sriddha hospital",hospital,17.7081218,83.3094103,,,
6711948950,"Pinnacle",hospital,17.7636985,83.3082425,,,
6711993032,"Q1 Hospitals",hospital,17.7624241,83.3078726,,,
6712009588,"GIMS",hospital,17.7620819,83.3116458,,,
6755500436,"Life Care Hospital",hospital,14.9114075,79.9904116,,"SPSR Nellore",524201
6755520212,"Amma Hospital - SPSR Nellore",hospital,14.4482999,79.9844328,,"SPSR Nellore",524001
6755526825,"Kamalakar Hospital",hospital,17.0067421,81.7895664,,"East Godavari",533103
6755526826,"Apex Hospital",hospital,17.7067706,83.3090204,,"Visakhapatnam",530002
6755533201,"Dhulipalla Hospital Pvt Ltd",hospital,16.3001348,80.4500753,,"Guntur",522001
6755536720,"Vadlamudi Hospital",hospital,16.245762,80.6433933,,"Guntur",522201
6755537517,"SPSR Nellore Hospital and Research Center",hospital,14.4434422,79.978571,,"SPSR Nellore",524001
6755537527,"Kalyana Chakravarthy Hospitals",hospital,14.7535141,78.5496008,,"Y.S.R Kadapa",516360
6755557728,"Nikhil Nursing Home",hospital,14.7538308,78.5493778,,"Y.S.R Kadapa",516360
6755561975,"Kandukuri Hospital",hospital,14.9167912,79.9952169,,"SPSR Nellore",524201
6755563664,"Katya Nursing Home",hospital,14.7534032,78.5486613,,"Y.S.R Kadapa",516360
6755567415,"J.K Hospital",hospital,16.2437307,80.6464264,,"Guntur",522201
6755568703,"Ganga Kumari Memorial Children Nursing Home",hospital,16.2393552,80.6511432,,"Guntur",522201
6755570870,"Bommidala Cancer Institute",hospital,16.3311243,80.4868162,,"Guntur",522509
6755578691,"Bhavya Nursing Home",hospital,14.7541055,78.5487767,,"Y.S.R Kadapa",516360
6755583529,"Vijaya Eye Hospital - Kadapa",hospital,14.7531049,78.5485688,,"Y.S.R Kadapa",516360
6755700654,"Mediline Hospital",hospital,16.3036768,80.4616338,,"Guntur",522001
6755704088,"Ala Hospital",hospital,16.3136909,80.4374329,,"Guntur",522002
6755719494,"Sree Geetha Eye Hospital",hospital,16.3093417,80.4327154,,"Guntur",522007
6755725918,"Sanjivi Orthopaedic and Physiotherapy Centre",hospital,16.3104334,80.4334114,,"Guntur",522007
6755743904,"Chandamama Hospital",hospital,16.5058331,80.6630222,,"Krishna",520001
6755751406,"Vijaya Nursing Home - Anantapur",hospital,14.6651404,77.6096823,,"Anantapur",515001
6755778855,"Sri Venkateswara Super Speciality Hospitals",hospital,14.6753847,77.6021583,,"Anantapur",515001
6755909682,"Sri Ramana Childrens Hospital",hospital,16.7543134,81.682099,,"West Godavari",534211
6755929137,"Guntur City Hospital",hospital,16.2991437,80.4503153,,"Guntur",522001
6755989168,"Srikanth Nursing Home",hospital,16.5514527,79.6376744,,"Guntur",522415
6756005430,"Prameela Hospital",hospital,13.6350432,79.4196671,,"Chittoor",517501
6757113868,"Radha Narayan Hospital For Women And Children",hospital,13.6211704,79.420559,,"Chittoor",517505
6757258206,"Sree Sravana Nursing Home",hospital,16.7165678,81.8946701,,"East Godavari",533223
6757264567,"Sankara Eye Hospital - Guntur",hospital,16.3502725,80.493169,,"Guntur",522509
6757283946,"Hyma Hospital - Prakasam",hospital,15.8158919,80.3448247,,"Prakasam",523155
6757301149,"Amma Hospital",hospital,16.2966008,80.4530364,,"Guntur",522201
6757327016,"Sree Radha Krishna Nursing Home",hospital,16.3933495,80.1501279,,"Guntur",522403
6758230160,"Abhaya Kidney Care Multispeciality Hospital",hospital,14.6786182,77.5999828,,"Anantapur",515001
6758314954,"Health Care Global Curie City Cancer Centre - Vijayawada",hospital,16.5238862,80.6550537,,"Krishna",520004
6758338965,"Mythri Hospitals",hospital,14.68038,77.6009577,,"Anantapur",515001
6758342894,"Ravitej Nursing Home",hospital,14.6797897,77.6007579,,"Anantapur",515001
